name,Price,year,fuel_type,kms_driven,company
Maruti Alto K10,348000.0,2016,Petrol,34174.0,Maruti
Maruti Ignis,532000.0,2021,Petrol,11171.0,Maruti
Honda City,228000.0,2010,Petrol,62545.0,Honda
Maruti Wagon R,295000.0,2016,Petrol,94480.0,Maruti
Maruti Alto 800,297000.0,2017,Petrol,19299.0,Maruti
Honda City,350000.0,2010,Petrol,60000.0,Honda
Hyundai Creta,1000000.0,2017,Diesel,34000.0,Hyundai
Tata Tiago,360000.0,2020,Petrol,30000.0,Tata
Maruti Swift Dzire,580000.0,2020,Petrol,120000.0,Maruti
Ford Ecosport,650000.0,2017,Petrol,70000.0,Ford
MG Hector,1430000.0,2019,Petrol,40000.0,MG
Hyundai Verna,415000.00000000006,2014,Diesel,120000.0,Hyundai
Hyundai i10,95000.0,2009,Petrol,70000.0,Hyundai
Maruti FRONX,1250000.0,2023,Petrol,1500.0,Maruti
MG Hector,1600000.0,2020,Petrol,30000.0,MG
Honda City,661000.0,2016,Petrol,53464.0,Honda
Hyundai Grand i10,398000.0,2016,Petrol,43216.0,Hyundai
Tata Safari Storme,350000.0,2014,Diesel,70000.0,Tata
Tata Tiago,700000.0,2022,Cng,16372.0,Tata
Hyundai Grand i10,457000.0,2018,Petrol,14515.0,Hyundai
Hyundai Verna,1000000.0,2019,Petrol,30000.0,Hyundai
Maruti Swift,295000.0,2012,Petrol,85617.0,Maruti
Maruti Wagon R,196000.0,2010,Petrol,76605.0,Maruti
Kia Seltos,925000.0,2021,Petrol,20000.0,Kia
Kia Sonet,1100000.0,2022,Petrol,10000.0,Kia
Chevrolet Beat,110000.0,2015,Diesel,70000.0,Chevrolet
Hyundai Grand i10,380000.0,2017,Diesel,80000.0,Hyundai
Maruti Swift,435000.0,2017,Petrol,55000.0,Maruti
Kia Seltos,925000.0,2021,Petrol,20000.0,Kia
Land Rover Range Rover Sport,600000.0,2018,Diesel,35000.0,Land Rover
Mahindra Scorpio Classic,1775000.0,2022,Diesel,45000.0,Mahindra
Honda Amaze,740000.0,2019,Petrol,26000.0,Honda
Maruti Alto 800,308000.0,2018,Petrol,21387.0,Maruti
Maruti Swift,509000.0,2018,Petrol,64568.0,Maruti
Volkswagen Taigun,1725000.0,2022,Petrol,25000.0,Volkswagen
Maruti Swift,305000.0,2012,Petrol,73568.0,Maruti
Maruti Swift,349000.0,2014,Petrol,87755.0,Maruti
Hyundai i20 N Line,901000.0,2021,Petrol,25319.0,Hyundai
Mahindra Thar,1575000.0,2022,Petrol,11000.0,Mahindra
Maruti Ignis,651000.0,2020,Petrol,23051.0,Maruti
Maruti Swift,300000.0,2012,Petrol,80000.0,Maruti
Hyundai Santro,530000.0,2021,Petrol,20000.0,Hyundai
Toyota Innova Crysta,1575000.0,2018,Diesel,70123.0,Toyota
Honda City,735000.0,2016,Petrol,71156.0,Honda
Hyundai Grand i10 Nios,701000.0,2021,Petrol,10000.0,Hyundai
Maruti Ertiga,550000.0,2015,Diesel,80000.0,Maruti
Maruti Celerio Tour 2018-2021,410000.0,2019,Cng,70000.0,Maruti
Fiat Linea,120000.0,2009,Petrol,30000.0,Fiat
Honda Brio,490000.00000000006,2017,Petrol,36000.0,Honda
Renault KWID,205000.0,2017,Petrol,50000.0,Renault
Mahindra XUV300,1013000.0,2022,Diesel,30211.0,Mahindra
Honda Amaze,615000.0,2019,Petrol,40000.0,Honda
Maruti Baleno,433000.0,2016,Petrol,72368.0,Maruti
Honda WR-V,607000.0,2018,Diesel,51260.0,Honda
Honda Brio,310000.0,2013,Petrol,30000.0,Honda
Hyundai i20,564000.0,2018,Petrol,79166.0,Hyundai
BMW 3 Series GT,1500000.0,2016,Diesel,120000.0,BMW
Datsun GO Plus,524000.0,2021,Petrol,10512.0,Datsun
BMW 3 Series GT,1500000.0,2016,Diesel,110000.0,BMW
Honda Jazz,345000.0,2015,Petrol,70000.0,Honda
Hyundai Creta,690000.0,2017,Petrol,30000.0,Hyundai
Tata Altroz,730000.0,2021,Petrol,50000.0,Tata
Ford Ecosport,540000.0,2017,Diesel,100000.0,Ford
Hyundai EON,210000.0,2014,Petrol,40000.0,Hyundai
Hyundai Creta,935000.0,2018,Diesel,74000.0,Hyundai
Ford Aspire,380000.0,2015,Diesel,60000.0,Ford
Tata Harrier,1450000.0,2019,Diesel,120000.0,Tata
Hyundai i10,200000.0,2011,Petrol,9545.0,Hyundai
Mahindra Thar,1730000.0,2022,Petrol,20000.0,Mahindra
Ford Ecosport,791000.0,2018,Petrol,36002.0,Ford
Maruti Baleno,779000.0,2021,Petrol,30854.0,Maruti
Maruti Swift Dzire,650000.0,2018,Diesel,45000.0,Maruti
Maruti Swift,482000.0,2019,Petrol,52654.0,Maruti
Hyundai Santro,562000.0,2019,Cng,34151.0,Hyundai
Renault KWID,310000.0,2017,Petrol,29000.0,Renault
Honda City,892000.0,2019,Petrol,31873.0,Honda
Hyundai Verna,530000.0,2015,Petrol,24000.0,Hyundai
Maruti Baleno,549000.0,2016,Petrol,52129.0,Maruti
Honda City,235000.0,2009,Petrol,82000.0,Honda
Maruti Ciaz,595000.0,2015,Petrol,64000.0,Maruti
Renault Triber,586000.0,2020,Petrol,50000.0,Renault
Maruti Celerio,385000.0,2014,Petrol,63000.0,Maruti
Tata Safari Storme,545000.0,2014,Diesel,79000.0,Tata
Honda Brio,295000.0,2012,Petrol,64000.0,Honda
Renault KWID,489000.0,2022,Petrol,6624.0,Renault
Honda Amaze,326000.0,2013,Petrol,48077.0,Honda
Audi A4,1549000.0,2016,Diesel,36000.0,Audi
Hyundai i20,547000.0,2016,Petrol,71355.0,Hyundai
Hyundai Grand i10 Nios,614000.0,2019,Petrol,76282.0,Hyundai
Hyundai Grand i10,445000.0,2017,Petrol,25091.0,Hyundai
Hyundai i10,285000.0,2013,Petrol,42857.0,Hyundai
Mahindra TUV 300,600000.0,2017,Diesel,70000.0,Mahindra
MG Hector,1675000.0,2021,Petrol,66999.0,MG
Volkswagen Polo,875000.0,2021,Petrol,69000.0,Volkswagen
Toyota Corolla Altis,695000.0,2014,Petrol,65000.0,Toyota
Maruti Baleno,725000.0,2018,Petrol,49000.0,Maruti
Mercedes-Benz E-Class,790000.0,2010,Petrol,80000.0,Mercedes-Benz
Toyota Innova,975000.0,2014,Diesel,88000.0,Toyota
Maruti Swift Dzire,500000.0,2014,Diesel,74000.0,Maruti
MG Hector,1650000.0,2020,Petrol,23000.0,MG
Maruti Alto K10,253000.0,2015,Petrol,32192.0,Maruti
Maruti Swift Dzire,496000.0,2017,Petrol,53930.0,Maruti
Ford Ecosport,510000.0,2017,Petrol,70000.0,Ford
Honda City,554000.0,2015,Petrol,47121.0,Honda
Toyota Fortuner,1425000.0,2014,Diesel,65000.0,Toyota
Hyundai i20,485000.0,2017,Petrol,39000.0,Hyundai
Maruti Grand Vitara,1425000.0,2023,Cng,20000.0,Maruti
Hyundai Xcent,377000.0,2016,Diesel,150000.0,Hyundai
Maruti Wagon R,100000.0,2009,Petrol,110000.0,Maruti
Hyundai i20,425000.0,2016,Petrol,80000.0,Hyundai
Maruti Swift,415000.00000000006,2016,Petrol,40000.0,Maruti
Skoda Kushaq,1580000.0,2021,Petrol,20000.0,Skoda
Maruti Wagon R,165000.0,2011,Petrol,74000.0,Maruti
Maruti Swift,86000.0,2009,Petrol,80000.0,Maruti
Maruti Ertiga,560000.0,2014,Diesel,100000.0,Maruti
Maruti Baleno,634000.0,2020,Petrol,23256.0,Maruti
Maruti Ignis,525000.0,2022,Petrol,29120.0,Maruti
Ford Ecosport,660000.0,2018,Diesel,62000.0,Ford
Maruti Swift Dzire,562000.0,2017,Diesel,90513.0,Maruti
Hyundai Creta,1114000.0,2018,Diesel,49396.0,Hyundai
Toyota Corolla Altis,100000.0,2008,Petrol,120000.0,Toyota
Maruti Alto 800,344000.0,2019,Petrol,18475.0,Maruti
Hyundai Santro,530000.0,2019,Cng,27792.0,Hyundai
Honda City,278000.0,2011,Petrol,72000.0,Honda
Hyundai Creta,690000.0,2017,Petrol,40000.0,Hyundai
Maruti Ertiga,550000.0,2014,Diesel,150000.0,Maruti
Maruti Ciaz,819999.9999999999,2020,Petrol,80000.0,Maruti
Volkswagen Polo,210000.0,2011,Petrol,120000.0,Volkswagen
Mahindra XUV500,399000.0,2013,Diesel,60000.0,Mahindra
Honda City,720000.0,2018,Petrol,70000.0,Honda
Hyundai Grand i10,340000.0,2014,Petrol,57100.0,Hyundai
Maruti S-Presso,457000.0,2021,Cng,45623.0,Maruti
Ford Ecosport,380000.0,2015,Petrol,100000.0,Ford
Maruti Swift Dzire,653000.0,2019,Petrol,7660.0,Maruti
Hyundai Xcent,426000.0,2016,Diesel,35272.0,Hyundai
Renault KWID,465000.00000000006,2021,Petrol,8526.0,Renault
Hyundai i20,245000.00000000003,2011,Petrol,62929.0,Hyundai
Maruti Alto,80000.0,2010,Cng,30000.0,Maruti
Maruti Swift,432000.0,2017,Petrol,53127.0,Maruti
Maruti Ertiga,844999.9999999999,2018,Petrol,42000.0,Maruti
Ford Ecosport,580000.0,2017,Diesel,20000.0,Ford
Maruti Wagon R,235000.0,2013,Petrol,57000.0,Maruti
Maruti Wagon R,270000.0,2013,Petrol,44000.0,Maruti
Ford Ecosport,625000.0,2015,Petrol,64000.0,Ford
Skoda Octavia,1050000.0,2014,Petrol,49000.0,Skoda
Toyota Glanza,740000.0,2022,Petrol,30000.0,Toyota
Skoda Octavia,1049000.0,2017,Petrol,37000.0,Skoda
Hyundai i20,570000.0,2018,Petrol,30000.0,Hyundai
Honda Brio,275000.0,2012,Petrol,90000.0,Honda
Maruti 800,250000.0,2014,Petrol,40000.0,Maruti
Jeep Compass,1365000.0,2019,Petrol,64336.0,Jeep
Volkswagen Polo,429000.0,2016,Petrol,83425.0,Volkswagen
Maruti Swift Dzire,544000.0,2016,Diesel,66181.0,Maruti
Maruti Alto 800,336000.0,2019,Petrol,25486.0,Maruti
Maruti Swift,449000.0,2016,Petrol,25489.0,Maruti
Maruti Baleno,503000.0,2018,Petrol,85363.0,Maruti
Maruti SX4,125000.0,2009,Petrol,110000.0,Maruti
Ford Ecosport,350000.0,2014,Diesel,40000.0,Ford
Maruti Jimny,1755000.0,2023,Petrol,1500.0,Maruti
Maruti SX4,125000.0,2009,Petrol,110000.0,Maruti
Ford Figo,100000.0,2011,Petrol,80000.0,Ford
Maruti Swift Dzire,850000.0,2022,Cng,20000.0,Maruti
Maruti Brezza,1200000.0,2023,Petrol,20000.0,Maruti
Hyundai i20,275000.0,2012,Petrol,62000.0,Hyundai
Mercedes-Benz C-Class,425000.0,2010,Petrol,50000.0,Mercedes-Benz
Maruti Swift Dzire,350000.0,2014,Diesel,90000.0,Maruti
Hyundai i10,221000.0,2011,Petrol,67985.0,Hyundai
Honda WR-V,827999.9999999999,2020,Diesel,89722.0,Honda
Ford Ecosport,600000.0,2017,Diesel,80000.0,Ford
Toyota Innova Crysta,1556000.0,2020,Petrol,49647.0,Toyota
Renault Triber,517000.0,2020,Petrol,110490.0,Renault
Maruti Swift Dzire,325000.0,2012,Petrol,78000.0,Maruti
Maruti Wagon R,371000.0,2017,Petrol,51165.0,Maruti
Maruti S-Presso,475000.0,2022,Petrol,14000.0,Maruti
Hyundai Grand i10,406000.0,2015,Petrol,50576.0,Hyundai
Maruti XL6,1090000.0,2021,Petrol,55000.0,Maruti
Hyundai Venue,890000.0,2019,Petrol,70000.0,Hyundai
Maruti Wagon R,100000.0,2009,Petrol,80000.0,Maruti
Mahindra Bolero,485000.0,2015,Diesel,90000.0,Mahindra
Mahindra Scorpio,840000.0,2016,Diesel,71000.0,Mahindra
Honda City,900000.0,2019,Petrol,60000.0,Honda
Kia Sonet,950000.0,2021,Petrol,20000.0,Kia
Hyundai Verna,418000.0,2011,Petrol,60000.0,Hyundai
Hyundai Creta,1195000.0,2019,Diesel,38000.0,Hyundai
Volkswagen Polo,1044000.0,2022,Petrol,20000.0,Volkswagen
Hyundai EON,260000.0,2014,Petrol,85582.0,Hyundai
Hyundai Venue,955000.0,2023,Petrol,10000.0,Hyundai
Maruti Baleno,671000.0,2017,Petrol,50750.0,Maruti
Kia Sonet,1178000.0,2021,Petrol,10000.0,Kia
Maruti Celerio,489000.0,2017,Petrol,66366.0,Maruti
Hyundai Verna,1541000.0,2022,Petrol,5000.0,Hyundai
Maruti Celerio,465000.00000000006,2017,Petrol,72544.0,Maruti
Ford Figo,728000.0,2021,Petrol,29154.0,Ford
Tata Tiago,530000.0,2018,Petrol,70000.0,Tata
Datsun RediGO,466000.0,2021,Petrol,33730.0,Datsun
Renault KWID,457000.0,2020,Petrol,51113.0,Renault
Volkswagen Polo,350000.0,2013,Diesel,40000.0,Volkswagen
Maruti Wagon R,290000.0,2009,Petrol,40000.0,Maruti
Maruti Wagon R,375000.0,2014,Petrol,64500.0,Maruti
Maruti Wagon R,600000.0,2020,Petrol,40000.0,Maruti
Jeep Compass,1400000.0,2018,Diesel,80000.0,Jeep
Hyundai i20,740000.0,2020,Petrol,40000.0,Hyundai
Hyundai Aura,766000.0,2020,Petrol,39886.0,Hyundai
Renault Duster,440000.00000000006,2014,Diesel,107588.0,Renault
Hyundai Grand i10,519000.00000000006,2017,Petrol,36621.0,Hyundai
MG Hector Plus,1600000.0,2020,Diesel,80000.0,MG
Maruti S-Presso,525000.0,2022,Petrol,18900.0,Maruti
Kia Seltos,1108000.0,2019,Diesel,70754.0,Kia
Maruti S-Presso,420000.0,2020,Petrol,59832.0,Maruti
Maruti Swift Dzire,605000.0,2017,Petrol,60068.0,Maruti
Maruti Alto 800,326000.0,2018,Petrol,41261.0,Maruti
Ford Ecosport,950000.0,2020,Petrol,32209.0,Ford
Honda Jazz,639000.0,2018,Petrol,75747.0,Honda
Hyundai i20,712000.0,2018,Petrol,49241.0,Hyundai
Maruti Swift,670000.0,2021,Petrol,33488.0,Maruti
Mahindra Thar,1650000.0,2021,Petrol,30000.0,Mahindra
Tata Altroz,875000.0,2022,Petrol,21000.0,Tata
Jeep Compass,1600000.0,2018,Diesel,56545.0,Jeep
Volkswagen Polo,675000.0,2017,Petrol,64000.0,Volkswagen
Volkswagen Ameo,533000.0,2018,Petrol,71413.0,Volkswagen
Renault KWID,487000.0,2020,Petrol,31920.0,Renault
Maruti S-Presso,526000.0,2022,Petrol,9939.0,Maruti
Maruti Baleno,926000.0,2022,Petrol,7156.0,Maruti
Toyota Yaris,850000.0,2018,Petrol,20608.0,Toyota
Maruti Swift Dzire,725000.0,2019,Petrol,92000.0,Maruti
Maruti Celerio,501000.0,2018,Petrol,67553.0,Maruti
Maruti Swift Dzire,577000.0,2017,Petrol,95286.0,Maruti
Mahindra XUV500,894999.9999999999,2015,Diesel,66000.0,Mahindra
Hyundai Grand i10,521000.0,2019,Petrol,35929.0,Hyundai
Honda BR-V,650000.0,2016,Petrol,136035.0,Honda
Maruti Ertiga,670000.0,2013,Diesel,93997.0,Maruti
Skoda Rapid,775000.0,2018,Petrol,60000.0,Skoda
Maruti Vitara Brezza,980000.0,2019,Diesel,52220.0,Maruti
Maruti Ciaz,830000.0000000001,2019,Petrol,61659.0,Maruti
Maruti Swift Dzire,750000.0,2020,Petrol,65000.0,Maruti
Mahindra KUV 100 NXT,450000.0,2018,Diesel,120000.0,Mahindra
Maruti Swift,600000.0,2017,Diesel,110000.0,Maruti
Maruti Alto 800,302000.0,2017,Petrol,78969.0,Maruti
Hyundai Grand i10 Nios,736000.0,2021,Petrol,38939.0,Hyundai
Maruti Ignis,480000.0,2019,Petrol,88637.0,Maruti
Hyundai i20,967000.0,2021,Petrol,19070.0,Hyundai
Maruti S-Presso,432000.0,2020,Petrol,68556.0,Maruti
Ford Figo,600000.0,2019,Petrol,44356.0,Ford
Maruti Swift Dzire,610000.0,2016,Petrol,73143.0,Maruti
Volvo XC60,1250000.0,2012,Diesel,146769.0,Volvo
Datsun GO,337000.0,2018,Petrol,67527.0,Datsun
Hyundai Santro,527000.0,2019,Petrol,79467.0,Hyundai
BMW 5 Series,1750000.0,2014,Diesel,103174.0,BMW
Volkswagen Polo,549000.0,2017,Petrol,103046.0,Volkswagen
Fiat Punto EVO,270000.0,2017,Petrol,85110.0,Fiat
Tata Manza,285000.0,2011,Diesel,114000.0,Tata
Renault Captur,975000.0,2017,Diesel,70000.0,Renault
Hyundai i20,725000.0,2018,Diesel,72000.0,Hyundai
Hyundai Venue,955000.0,2023,Petrol,20000.0,Hyundai
Hyundai Venue,1010000.0,2023,Petrol,20000.0,Hyundai
Kia Seltos,1750000.0,2021,Petrol,22500.0,Kia
Hyundai i20,621000.0,2016,Petrol,54708.0,Hyundai
Maruti Baleno,633000.0,2017,Petrol,78031.0,Maruti
Hyundai Grand i10,515000.00000000006,2019,Petrol,24337.0,Hyundai
Maruti Baleno,679000.0,2019,Petrol,82243.0,Maruti
Hyundai Creta,1388000.0,2022,Petrol,20000.0,Hyundai
Maruti Ignis,609000.0,2017,Petrol,104701.0,Maruti
Toyota Urban cruiser,1000000.0,2021,Petrol,54000.0,Toyota
Maruti Swift,590000.0,2021,Petrol,118937.0,Maruti
Maruti Swift,570000.0,2017,Diesel,105133.0,Maruti
Maruti Swift Dzire,679000.0,2018,Petrol,36290.0,Maruti
Hyundai i20,640000.0,2018,Petrol,29084.0,Hyundai
Maruti Celerio,475000.0,2020,Petrol,66911.0,Maruti
Honda City,430000.0,2011,Petrol,110000.0,Honda
Maruti Grand Vitara,1700000.0,2022,Petrol,7033.0,Maruti
Mahindra XUV500,700000.0,2014,Diesel,80000.0,Mahindra
Hyundai Grand i10,675000.0,2018,Petrol,22000.0,Hyundai
Datsun GO,430000.0,2018,Petrol,70200.0,Datsun
Renault KWID,420000.0,2019,Petrol,60004.0,Renault
Maruti Wagon R,580000.0,2020,Petrol,60000.0,Maruti
Hyundai i10,334000.0,2013,Petrol,57078.0,Hyundai
Maruti Ritz,402000.0,2014,Petrol,63789.0,Maruti
Chevrolet Beat,240000.0,2016,Diesel,120000.0,Chevrolet
Maruti Ciaz,734000.0,2018,Diesel,118207.0,Maruti
Honda City,795000.0,2017,Petrol,53000.0,Honda
Maruti Baleno,570000.0,2016,Petrol,105224.0,Maruti
Hyundai Santro,551000.0,2021,Petrol,20837.0,Hyundai
Hyundai i20,280000.0,2010,Petrol,100000.0,Hyundai
Datsun RediGO,463000.0,2021,Petrol,24021.0,Datsun
Maruti Ciaz,625000.0,2016,Petrol,61000.0,Maruti
Volvo S60,800000.0,2013,Diesel,120000.0,Volvo
Ford Fiesta,200000.0,2008,Petrol,64000.0,Ford
Maruti Alto,170000.0,2011,Petrol,120000.0,Maruti
Maruti Alto 800,325000.0,2018,Petrol,49000.0,Maruti
Mahindra Marazzo,750000.0,2018,Diesel,115000.0,Mahindra
Maruti Alto 800,275000.0,2016,Petrol,50000.0,Maruti
Datsun RediGO,447000.0,2021,Petrol,18569.0,Datsun
Hyundai Grand i10,578000.0,2018,Diesel,98455.0,Hyundai
Skoda Rapid,600000.0,2015,Diesel,85000.0,Skoda
Volkswagen Ameo,524000.0,2016,Petrol,97921.0,Volkswagen
Datsun RediGO,402000.0,2020,Petrol,19205.0,Datsun
Maruti Swift,667000.0,2019,Diesel,122000.0,Maruti
Maruti Ignis,552000.0,2018,Petrol,97644.0,Maruti
Hyundai i10,265000.0,2010,Petrol,82000.0,Hyundai
Maruti Swift,443000.0,2013,Diesel,70607.0,Maruti
Hyundai Verna,721000.0,2016,Petrol,71144.0,Hyundai
Hyundai Verna,1550000.0,2022,Petrol,2373.0,Hyundai
Hyundai i20,1092000.0,2021,Petrol,56753.0,Hyundai
Maruti Vitara Brezza,890000.0,2018,Diesel,72000.0,Maruti
Maruti Baleno,550000.0,2018,Petrol,64487.0,Maruti
Maruti Baleno,609000.0,2017,Petrol,95783.0,Maruti
Tata Hexa,1450000.0,2019,Diesel,60000.0,Tata
Maruti XL6,1100000.0,2021,Petrol,59108.0,Maruti
Nissan Kicks,1199000.0,2020,Petrol,31500.0,Nissan
Mahindra XUV500,844999.9999999999,2015,Diesel,128193.0,Mahindra
Hyundai Verna,1013000.0,2018,Diesel,87810.0,Hyundai
Hyundai Creta,1008000.0,2017,Petrol,64951.0,Hyundai
Hyundai Santro Xing,260000.0,2012,Petrol,50000.0,Hyundai
Hyundai Creta,1124000.0,2017,Diesel,97161.0,Hyundai
Volkswagen Ameo,609000.0,2017,Petrol,67805.0,Volkswagen
Audi Q3,1450000.0,2014,Diesel,158000.0,Audi
Maruti Alto K10,272000.0,2014,Petrol,70435.0,Maruti
MG Hector,1500000.0,2020,Diesel,49287.0,MG
Hyundai Santro,522000.0,2018,Petrol,84759.0,Hyundai
Maruti Baleno,623000.0,2017,Petrol,74538.0,Maruti
Mahindra Scorpio,585000.0,2010,Diesel,53000.0,Mahindra
Maruti Alto 800,298000.0,2017,Petrol,79024.0,Maruti
Maruti Celerio,400000.0,2016,Diesel,80000.0,Maruti
Hyundai Creta,1080000.0,2018,Diesel,62125.0,Hyundai
Toyota Etios Cross,520000.0,2014,Diesel,95596.0,Toyota
Hyundai Grand i10,680000.0,2019,Petrol,18500.0,Hyundai
Maruti Swift,500000.0,2016,Diesel,144000.0,Maruti
Honda City,1199000.0,2021,Petrol,55200.0,Honda
Hyundai i20,498000.00000000006,2016,Diesel,188058.0,Hyundai
Hyundai i20,633000.0,2016,Petrol,71779.0,Hyundai
Honda City,562000.0,2015,Petrol,101176.0,Honda
Maruti Celerio,475000.0,2016,Diesel,75000.0,Maruti
Honda Jazz,601000.0,2017,Petrol,66676.0,Honda
Maruti Alto 800,352000.0,2018,Petrol,2236.0,Maruti
Hyundai i10,300000.0,2012,Petrol,74754.0,Hyundai
Maruti Baleno,720000.0,2018,Petrol,66244.0,Maruti
Renault KWID,541000.0,2022,Petrol,17341.0,Renault
Hyundai Grand i10,514000.0,2018,Petrol,44675.0,Hyundai
Mahindra Jeep,395000.0,2001,Diesel,70000.0,Mahindra
Maruti Baleno,780000.0,2022,Petrol,30829.0,Maruti
Tata Zest,400000.0,2015,Petrol,100000.0,Tata
Maruti Ciaz,995000.0,2019,Diesel,53800.0,Maruti
Hyundai Creta,940000.0,2017,Diesel,122000.0,Hyundai
Mahindra XUV500,1490000.0,2017,Diesel,107220.0,Mahindra
Honda City,580000.0,2015,Diesel,129000.0,Honda
Datsun RediGO,375000.0,2018,Petrol,83829.0,Datsun
Honda Brio,314000.0,2013,Petrol,52996.0,Honda
Renault KWID,556000.0,2021,Petrol,16105.0,Renault
Maruti Baleno,787000.0,2021,Petrol,15680.0,Maruti
Maruti Swift,595000.0,2019,Petrol,55065.0,Maruti
Toyota Etios Liva,400000.0,2016,Diesel,120000.0,Toyota
Tata Tiago,771000.0,2021,Petrol,15518.0,Tata
Honda Amaze,790000.0,2018,Diesel,39907.0,Honda
Hyundai i20,655000.0,2017,Petrol,45560.0,Hyundai
Hyundai i10,336000.0,2012,Petrol,42096.0,Hyundai
Mercedes-Benz CLA,1775000.0,2015,Diesel,70500.0,Mercedes-Benz
Honda City,832000.0,2018,Petrol,63886.0,Honda
Tata Hexa,1025000.0,2017,Diesel,95600.0,Tata
Maruti Swift,595000.0,2016,Diesel,61000.0,Maruti
Hyundai Grand i10,625000.0,2017,Petrol,18000.0,Hyundai
Hyundai Grand i10,599000.0,2016,Petrol,63000.0,Hyundai
Maruti Baleno,615000.0,2018,Petrol,52617.0,Maruti
Maruti Celerio,514000.0,2019,Petrol,51865.0,Maruti
Maruti Swift,458000.0,2015,Petrol,110410.0,Maruti
Maruti Ciaz,700000.0,2017,Petrol,55846.0,Maruti
Renault KWID,515000.00000000006,2020,Petrol,47000.0,Renault
Ford Ecosport,822000.0000000001,2018,Petrol,39914.0,Ford
Hyundai Santro Xing,265000.0,2010,Petrol,73000.0,Hyundai
Hyundai i20,579000.0,2016,Petrol,88048.0,Hyundai
Hyundai i10,318000.0,2013,Petrol,92278.0,Hyundai
Toyota Qualis,435000.0,2003,Diesel,260000.0,Toyota
Honda City,643000.0,2016,Petrol,92960.0,Honda
Tata Altroz,750000.0,2020,Petrol,63000.0,Tata
Renault Kiger,825000.0,2021,Petrol,20000.0,Renault
Maruti S-Presso,610000.0,2022,Petrol,4600.0,Maruti
Honda City,1090000.0,2021,Petrol,22800.0,Honda
Ford Fiesta,100000.0,2006,Diesel,150000.0,Ford
Maruti Swift Dzire Tour,625000.0,2020,Petrol,10000.0,Maruti
Ford Figo,185000.0,2010,Petrol,70000.0,Ford
Maruti Alto 800,357000.0,2020,Petrol,44790.0,Maruti
Maruti S-Presso,547000.0,2022,Petrol,14213.0,Maruti
Maruti Vitara Brezza,800000.0,2018,Diesel,102000.0,Maruti
Hyundai i10,311000.0,2012,Petrol,40724.0,Hyundai
Maruti Baleno,570000.0,2017,Petrol,55724.0,Maruti
Maruti Swift Dzire,300000.0,2010,Petrol,100000.0,Maruti
Maruti Alto 800,332000.0,2017,Petrol,85396.0,Maruti
Maruti Baleno,510000.0,2016,Petrol,50000.0,Maruti
Maruti Alto 800,325000.0,2016,Petrol,27136.0,Maruti
Ford Freestyle,644000.0,2019,Petrol,44591.0,Ford
Maruti Ignis,528000.0,2018,Petrol,20034.0,Maruti
Hyundai Santro Xing,260000.0,2012,Petrol,50000.0,Hyundai
Kia Carens,1150000.0,2022,Petrol,47529.0,Kia
Maruti Baleno,740000.0,2017,Petrol,46739.0,Maruti
Hyundai Verna,410000.0,2012,Diesel,150000.0,Hyundai
Maruti Celerio X,599000.0,2019,Petrol,62000.0,Maruti
Maruti XL6,1125000.0,2021,Petrol,45000.0,Maruti
Honda City,1299000.0,2020,Petrol,36000.0,Honda
Honda City,1050000.0,2019,Petrol,40000.0,Honda
Datsun RediGO,416000.0,2020,Petrol,15850.0,Datsun
Maruti Swift Dzire,642000.0,2017,Petrol,62535.0,Maruti
Maruti Vitara Brezza,849000.0,2018,Diesel,94600.0,Maruti
Maruti Swift Dzire,434000.0,2013,Petrol,80375.0,Maruti
Honda Brio,276000.0,2012,Petrol,97935.0,Honda
Hyundai i20,710000.0,2019,Petrol,38300.0,Hyundai
Maruti Baleno,580000.0,2017,Petrol,81917.0,Maruti
Maruti Baleno,575000.0,2016,Petrol,69000.0,Maruti
Hyundai Grand i10,498000.00000000006,2016,Petrol,43566.0,Hyundai
Hyundai i20,533000.0,2015,Petrol,94201.0,Hyundai
Maruti Baleno,699000.0,2017,Petrol,50000.0,Maruti
Tata Tiago,520000.0,2019,Petrol,40689.0,Tata
Honda Amaze,720000.0,2018,Petrol,35849.0,Honda
Skoda Laura,380000.0,2011,Diesel,90000.0,Skoda
Hyundai i20,749000.0,2019,Petrol,62000.0,Hyundai
Maruti Alto K10,330000.0,2017,Petrol,40000.0,Maruti
Tata Tiago NRG,700000.0,2022,Petrol,10000.0,Tata
Hyundai i20,645000.0,2016,Petrol,69552.0,Hyundai
Renault KWID,391000.0,2018,Petrol,97610.0,Renault
Honda City,509000.0,2012,Petrol,74914.0,Honda
Hyundai i20,516000.0,2015,Petrol,101887.0,Hyundai
Maruti Wagon R,312000.0,2012,Petrol,42217.0,Maruti
Maruti Celerio,434000.0,2016,Petrol,80315.0,Maruti
Maruti Wagon R,375000.0,2013,Petrol,55000.0,Maruti
Datsun GO,432000.0,2019,Petrol,64447.0,Datsun
Hyundai Grand i10 Nios,688000.0,2019,Petrol,76947.0,Hyundai
Datsun RediGO,350000.0,2018,Petrol,23110.0,Datsun
Hyundai Grand i10,496000.0,2018,Petrol,40235.0,Hyundai
Maruti Swift,630000.0,2017,Petrol,48992.0,Maruti
Hyundai Grand i10,685000.0,2019,Petrol,21000.0,Hyundai
Maruti Celerio,630000.0,2022,Cng,50000.0,Maruti
Honda Mobilio,550000.0,2015,Petrol,90000.0,Honda
